customer_id,age,gender,country,registration_date,loyalty_score,lifetime_value,churn_label
CUST020571,45,Female,Australia,2018-04-09,23.97,16029.24,1
CUST020572,39,Other,France,2019-04-09,6.61,11320.1,1
CUST020573,51,Other,USA,2018-11-13,30.68,5378.43,0
CUST020574,49,Other,France,2018-06-13,50.57,17967.44,0
CUST020575,42,Female,France,2022-07-22,61.81,15793.35,0
CUST020576,25,Female,France,2021-12-23,60.07,13984.54,0
CUST020577,19,Other,Brazil,2019-02-13,43.24,18527.03,0
CUST020578,54,Male,Australia,2020-01-18,50.19,11080.32,0
CUST020579,57,Female,Brazil,2023-03-05,52.5,6392.16,0
CUST020580,42,Other,USA,2020-02-24,23.12,1569.32,0
CUST020581,69,Male,Germany,2022-06-19,71.82,5856.58,0
CUST020582,66,Male,India,2022-04-29,38.92,18406.57,0
CUST020583,44,Female,UK,2022-04-17,56.64,2031.85,0
CUST020584,38,Female,Australia,2023-06-08,79.96,5197.0,0
CUST020585,26,Female,Germany,2021-03-30,55.27,10248.63,0
CUST020586,58,Male,Germany,2023-05-04,23.81,2403.84,0
CUST020587,25,Other,USA,2018-06-23,21.13,2037.02,0
CUST020588,70,Female,Brazil,2019-03-07,27.56,19946.22,0
CUST020589,36,Female,Brazil,2021-03-29,40.21,17291.38,0
CUST020590,36,Other,Germany,2020-08-11,54.92,13365.0,0
CUST020591,70,Male,Australia,2023-03-09,15.63,5568.64,1
CUST020592,53,Male,Brazil,2018-07-30,51.04,17634.75,0
CUST020593,55,Other,Germany,2020-02-12,4.29,10187.71,1
CUST020594,24,Other,France,2022-02-24,5.1,9190.77,0
CUST020595,63,Other,Brazil,2020-09-08,62.89,14919.99,1
CUST020596,51,Female,France,2018-03-02,13.85,3414.85,0
CUST020597,35,Female,India,2022-04-04,47.01,19960.93,0
CUST020598,65,Male,Germany,2021-12-25,35.6,8607.8,0
CUST020599,26,Female,UK,2021-04-22,43.24,1705.95,0
CUST020600,55,Female,Germany,2020-12-09,77.42,5136.72,0
CUST020601,45,Other,USA,2020-11-18,70.37,9554.29,0
CUST020602,58,Male,Canada,2018-03-04,61.18,1174.04,0
CUST020603,55,Female,UK,2018-12-17,89.0,4952.75,0
CUST020604,44,Other,Brazil,2022-02-18,67.01,15980.58,1
CUST020605,33,Female,USA,2018-06-03,54.0,6812.95,1
CUST020606,25,Male,USA,2021-10-21,97.79,5640.95,0
CUST020607,40,Female,Germany,2019-02-17,94.87,3208.86,0
CUST020608,34,Female,UK,2020-11-18,38.92,2856.06,1
CUST020609,63,Male,USA,2022-02-07,0.22,5279.14,0
CUST020610,62,Male,India,2021-09-11,8.72,19728.28,1
CUST020611,61,Other,Brazil,2021-06-12,76.17,173.73,0
CUST020612,52,Other,Canada,2020-08-09,22.36,13435.47,1
CUST020613,42,Female,Brazil,2022-03-25,39.86,16653.67,0
CUST020614,51,Male,France,2021-11-03,50.49,13107.66,0
CUST020615,44,Male,Australia,2020-08-11,59.7,12799.56,0
CUST020616,54,Female,Brazil,2021-03-26,23.01,7528.46,1
CUST020617,33,Male,Canada,2022-05-11,5.06,11793.97,0
CUST020618,59,Male,Brazil,2022-10-29,45.93,15238.25,0
CUST020619,49,Female,UK,2018-07-19,20.64,8792.56,1
CUST020620,59,Male,USA,2021-10-22,18.07,12318.19,1
CUST020621,45,Female,UK,2020-12-30,84.8,15332.32,0
CUST020622,57,Other,Canada,2021-01-16,94.42,19437.34,0
CUST020623,22,Female,India,2020-08-22,77.2,5807.44,0
CUST020624,50,Female,Brazil,2020-04-05,21.93,9006.23,0
CUST020625,66,Male,Germany,2020-04-25,99.39,8312.09,0
CUST020626,52,Female,UK,2021-05-06,19.91,18892.42,0
CUST020627,40,Female,UK,2020-12-29,38.59,13848.89,0
CUST020628,23,Male,Brazil,2019-04-04,78.82,16878.8,0
CUST020629,31,Male,Australia,2020-08-18,82.13,16741.31,0
CUST020630,68,Other,UK,2018-09-19,66.77,8136.24,0
CUST020631,18,Female,India,2023-03-09,66.73,16751.01,0
CUST020632,24,Other,Germany,2021-08-03,35.06,6000.51,0
CUST020633,24,Other,Australia,2023-06-14,34.37,11070.54,0
CUST020634,42,Male,Canada,2021-10-20,5.24,15601.52,1
CUST020635,28,Other,Australia,2021-10-22,13.89,2743.49,0
CUST020636,22,Male,USA,2021-02-28,19.77,11580.86,0
CUST020637,56,Other,UK,2023-01-06,28.56,7425.0,0
CUST020638,70,Male,UK,2021-06-26,93.16,16959.32,0
CUST020639,38,Other,Brazil,2021-12-08,85.22,11595.07,0
CUST020640,51,Other,India,2019-06-24,86.65,15593.46,0
CUST020641,21,Other,France,2023-05-09,95.32,1380.93,0
CUST020642,22,Female,Brazil,2019-08-31,2.87,3583.1,1
CUST020643,55,Other,UK,2019-04-28,92.91,12150.75,0
CUST020644,56,Other,Brazil,2021-12-19,42.61,10302.95,0
CUST020645,52,Female,Brazil,2020-12-23,82.96,18589.29,0
CUST020646,35,Male,Brazil,2022-06-01,72.97,15220.97,0
CUST020647,58,Other,India,2021-11-21,32.04,9394.0,0
CUST020648,39,Male,India,2020-08-13,88.52,15740.09,0
CUST020649,68,Female,India,2020-01-22,68.43,1398.41,0
CUST020650,19,Other,Brazil,2018-07-25,3.95,2695.18,1
CUST020651,39,Other,France,2022-08-12,58.14,10774.1,0
CUST020652,30,Other,USA,2022-05-20,94.27,13925.72,0
CUST020653,36,Female,UK,2018-10-16,29.4,3313.78,0
CUST020654,32,Female,India,2022-09-22,84.95,9246.52,1
CUST020655,67,Female,Brazil,2022-03-07,65.35,11346.36,0
CUST020656,25,Other,Brazil,2022-08-12,10.75,1235.46,1
CUST020657,30,Female,Australia,2021-09-19,37.7,7294.85,0
CUST020658,59,Female,Canada,2022-09-12,67.38,12680.79,0
CUST020659,54,Other,Brazil,2021-03-09,96.89,17176.18,0
CUST020660,41,Male,UK,2019-03-18,49.66,10050.5,0
CUST020661,30,Other,Canada,2018-09-24,67.41,2370.4,0
CUST020662,28,Other,Brazil,2021-05-11,99.99,10424.28,0
CUST020663,32,Female,USA,2022-09-04,90.99,19350.39,0
CUST020664,35,Female,UK,2018-09-27,58.16,2156.64,0
CUST020665,23,Male,India,2022-09-13,57.33,11993.08,0
CUST020666,70,Male,India,2021-08-19,78.92,1059.76,1
CUST020667,55,Female,Brazil,2018-11-18,46.63,18463.13,0
CUST020668,34,Female,Germany,2022-09-04,99.13,3908.52,0
CUST020669,58,Female,France,2023-06-19,87.06,3010.39,0
CUST020670,29,Other,Canada,2021-11-04,84.12,5617.83,0
CUST020671,30,Female,France,2018-12-27,95.96,13940.39,0
CUST020672,50,Other,India,2020-07-08,39.91,5691.37,1
CUST020673,70,Female,France,2018-03-17,23.52,13647.77,0
CUST020674,58,Male,Brazil,2018-10-18,89.58,15123.35,0
CUST020675,54,Female,India,2021-02-09,83.48,15649.54,0
CUST020676,66,Other,France,2019-01-28,97.91,15180.32,0
CUST020677,34,Other,Australia,2022-05-16,21.02,15852.81,0
CUST020678,52,Male,Brazil,2021-12-07,32.21,19916.42,1
CUST020679,41,Female,UK,2021-05-07,37.67,5926.6,0
CUST020680,35,Other,Brazil,2018-07-12,23.92,13204.44,0
CUST020681,19,Other,Germany,2018-07-18,10.92,19075.84,0
CUST020682,50,Other,Germany,2020-06-06,29.43,5978.47,0
CUST020683,59,Female,USA,2019-09-30,4.61,4995.75,0
CUST020684,27,Male,Australia,2020-08-19,41.9,7455.17,0
CUST020685,40,Female,India,2022-01-09,27.3,910.8,1
CUST020686,62,Female,Germany,2022-07-11,30.06,15588.79,0
CUST020687,63,Other,Australia,2020-11-09,43.88,5886.43,0
CUST020688,26,Male,Germany,2020-11-11,30.48,11133.31,0
CUST020689,27,Male,UK,2018-05-02,30.23,12652.87,1
CUST020690,60,Female,USA,2022-05-28,98.95,919.41,0
CUST020691,33,Male,India,2020-08-11,16.87,3664.24,1
CUST020692,68,Male,Australia,2021-09-20,44.71,924.23,0
CUST020693,67,Other,USA,2020-04-28,47.75,18585.6,0
CUST020694,59,Female,India,2019-05-08,1.16,7362.28,0
CUST020695,54,Female,Australia,2019-11-29,76.09,3174.44,0
CUST020696,40,Female,USA,2021-10-01,7.76,12652.49,1
CUST020697,67,Other,Brazil,2022-01-10,1.0,16055.23,1
CUST020698,40,Male,Brazil,2020-11-09,6.69,10534.65,1
CUST020699,39,Other,Brazil,2022-05-26,74.01,4916.02,0
CUST020700,45,Female,UK,2022-09-22,10.35,3594.89,1
CUST020701,52,Female,Canada,2018-10-12,85.47,14145.03,0
CUST020702,53,Male,USA,2018-08-25,19.81,14350.8,1
CUST020703,55,Male,USA,2018-12-05,70.86,19954.73,0
CUST020704,65,Male,USA,2021-10-14,39.16,17310.58,0
CUST020705,59,Male,France,2020-05-03,44.64,17965.43,0
CUST020706,26,Male,Australia,2018-01-03,9.16,3588.72,1
CUST020707,56,Other,India,2023-06-02,85.0,16404.08,0
CUST020708,69,Male,UK,2020-12-18,30.54,11976.29,1
CUST020709,26,Other,Australia,2019-12-29,38.27,305.32,0
CUST020710,19,Male,UK,2022-03-06,2.61,1179.7,0
CUST020711,26,Other,India,2019-11-18,59.41,5656.63,0
CUST020712,26,Other,Australia,2020-12-23,14.39,18828.51,1
CUST020713,68,Other,Brazil,2021-12-11,12.13,13512.24,0
CUST020714,48,Other,France,2020-05-10,89.42,3360.21,0
CUST020715,21,Male,India,2022-02-02,21.47,11518.89,0
CUST020716,54,Other,France,2019-12-27,50.84,10468.45,1
CUST020717,18,Male,Canada,2018-04-23,55.47,19003.07,0
CUST020718,51,Male,Australia,2023-03-27,5.38,15232.93,0
CUST020719,37,Male,Australia,2021-12-25,23.25,7536.19,1
CUST020720,40,Male,India,2020-05-08,8.93,8967.97,0
CUST020721,48,Male,UK,2019-10-11,80.42,2064.93,0
CUST020722,38,Male,Germany,2020-05-08,27.56,7523.93,0
CUST020723,61,Male,France,2022-12-06,10.39,15270.1,0
CUST020724,24,Female,Germany,2019-12-14,78.69,16734.31,0
CUST020725,20,Male,Germany,2023-03-15,58.39,10194.05,0
CUST020726,18,Other,UK,2019-07-20,26.26,13137.64,1
CUST020727,67,Female,Brazil,2021-05-02,44.46,19418.45,0
CUST020728,35,Male,Canada,2020-05-05,96.82,18113.58,0
CUST020729,38,Female,Brazil,2022-02-20,36.01,7422.65,0
CUST020730,55,Male,Germany,2018-06-23,85.27,14609.79,0
CUST020731,52,Male,Germany,2020-07-18,70.44,5664.26,1
CUST020732,33,Other,Germany,2021-10-06,83.33,11630.47,0
CUST020733,67,Male,Brazil,2020-12-05,44.69,17321.9,0
CUST020734,26,Other,Germany,2021-10-26,39.42,13113.12,0
CUST020735,45,Other,Australia,2018-01-02,46.59,11895.48,0
CUST020736,32,Other,France,2023-02-16,4.05,9276.19,0
CUST020737,27,Other,UK,2018-08-04,55.65,9905.11,1
CUST020738,31,Female,Germany,2018-10-08,84.74,6291.37,0
CUST020739,23,Female,USA,2022-09-15,88.41,8128.89,0
CUST020740,57,Other,India,2022-04-09,69.45,1825.78,0
CUST020741,65,Other,Brazil,2019-11-20,20.02,15247.2,1
CUST020742,66,Female,UK,2019-09-01,1.23,19373.7,0
CUST020743,36,Male,Canada,2022-09-18,19.06,18035.95,1
CUST020744,29,Other,India,2019-06-15,51.59,11335.05,0
CUST020745,65,Other,UK,2019-12-16,8.41,7367.85,1
CUST020746,59,Male,Brazil,2021-01-16,15.62,10566.04,0
CUST020747,34,Other,Australia,2018-11-18,55.07,14222.37,0
CUST020748,54,Male,India,2020-01-26,87.83,9416.78,0
CUST020749,69,Male,India,2020-05-11,23.34,6738.08,1
CUST020750,22,Other,Canada,2018-06-03,84.71,3002.68,0
CUST020751,22,Female,Germany,2018-05-19,62.73,360.41,0
CUST020752,54,Female,India,2019-05-03,24.57,11869.03,0
CUST020753,63,Other,USA,2018-06-24,45.64,9921.63,0
CUST020754,24,Other,USA,2021-09-30,66.06,4768.26,0
CUST020755,27,Male,Brazil,2020-06-08,28.08,13720.72,0
CUST020756,40,Female,Brazil,2020-02-06,53.83,390.28,1
CUST020757,59,Other,USA,2019-03-22,67.03,12439.83,1
CUST020758,37,Male,USA,2020-10-16,7.86,14975.64,1
CUST020759,66,Male,USA,2018-08-01,52.21,4174.47,0
CUST020760,33,Male,France,2020-04-06,55.94,11949.62,0
CUST020761,55,Female,Canada,2019-04-24,92.01,14868.67,0
CUST020762,27,Other,France,2023-03-14,30.19,2450.85,1
CUST020763,44,Female,UK,2023-06-04,85.32,16936.75,0
CUST020764,33,Male,Australia,2020-05-13,17.53,1336.41,0
CUST020765,59,Male,Germany,2020-11-01,71.19,14479.38,0
CUST020766,32,Male,Brazil,2019-04-25,17.71,13397.42,0
CUST020767,32,Female,Canada,2022-11-07,27.89,5286.28,0
CUST020768,33,Male,Australia,2021-08-07,32.45,10455.89,0
CUST020769,43,Other,UK,2019-06-17,80.45,10023.01,0
CUST020770,39,Other,Australia,2022-01-17,29.8,17691.09,0
CUST020771,38,Other,Brazil,2021-06-28,5.51,15962.12,0
CUST020772,42,Female,France,2018-04-07,78.44,5145.58,0
CUST020773,56,Female,Australia,2018-04-20,19.83,17506.54,0
CUST020774,48,Female,France,2018-02-22,55.89,1015.63,0
CUST020775,31,Other,France,2020-05-08,89.08,7045.22,0
CUST020776,30,Other,Canada,2019-04-09,34.22,12901.43,1
CUST020777,20,Other,UK,2022-11-04,66.13,7130.99,0
CUST020778,40,Other,USA,2021-03-15,14.33,11090.17,0
CUST020779,56,Female,France,2019-07-15,62.52,17218.43,0
CUST020780,31,Female,France,2018-04-19,48.44,12949.35,0
CUST020781,30,Other,USA,2022-12-27,5.44,17901.01,1
CUST020782,38,Female,Brazil,2022-05-11,32.72,12681.2,0
CUST020783,48,Other,Canada,2018-06-26,91.61,16229.46,0
CUST020784,27,Other,Australia,2019-01-31,63.77,14101.8,1
CUST020785,60,Female,Brazil,2019-07-26,92.09,16260.65,0
CUST020786,21,Other,Germany,2023-02-18,60.99,13208.18,0
CUST020787,41,Female,UK,2020-08-13,14.73,9456.34,0
CUST020788,34,Male,Canada,2018-03-25,30.1,8696.22,1
CUST020789,70,Female,Germany,2021-08-21,66.22,3068.11,0
CUST020790,37,Other,UK,2022-04-02,1.74,7998.8,0
CUST020791,59,Female,Canada,2022-01-01,32.22,8466.6,0
CUST020792,51,Other,Australia,2019-07-19,93.12,14170.97,0
CUST020793,32,Other,France,2021-01-30,32.75,3667.65,1
CUST020794,50,Male,UK,2019-06-28,61.85,13185.77,0
CUST020795,66,Male,UK,2023-01-31,48.36,4333.94,0
CUST020796,37,Other,Australia,2018-09-07,2.86,5386.65,1
CUST020797,24,Other,Brazil,2020-05-17,45.72,15779.89,0
CUST020798,33,Female,Canada,2020-05-22,85.38,8317.4,1
CUST020799,20,Other,Germany,2021-12-16,79.61,19867.72,0
CUST020800,55,Male,Germany,2021-09-27,71.66,14599.12,0
CUST020801,49,Other,India,2022-12-21,90.95,6829.07,0
CUST020802,68,Other,UK,2021-07-06,1.12,19740.85,0
CUST020803,29,Other,Germany,2021-03-16,49.05,15734.98,0
CUST020804,70,Male,USA,2022-07-30,81.25,8010.58,0
CUST020805,40,Female,India,2020-11-14,54.13,10844.32,0
CUST020806,61,Female,Brazil,2020-10-13,22.02,2441.01,1
CUST020807,60,Male,India,2020-02-02,54.36,2490.85,0
CUST020808,52,Male,France,2018-07-06,34.61,3803.06,1
CUST020809,62,Female,France,2023-01-10,70.69,17452.98,0
CUST020810,63,Other,USA,2019-10-10,57.79,8262.1,0
CUST020811,30,Female,Brazil,2023-01-30,99.66,522.06,0
CUST020812,34,Female,Australia,2020-06-17,30.43,5645.6,1
CUST020813,58,Other,Australia,2018-08-09,35.62,4688.86,0
CUST020814,39,Female,Australia,2019-05-30,26.43,5227.77,1
CUST020815,44,Male,India,2023-03-23,50.57,7882.0,0
CUST020816,47,Other,UK,2018-05-23,63.93,10336.58,0
CUST020817,61,Male,UK,2023-06-18,18.34,16219.9,0
CUST020818,42,Female,India,2021-08-18,47.22,3149.31,0
CUST020819,48,Male,France,2022-01-16,16.69,15959.67,1
CUST020820,27,Other,Brazil,2018-01-31,70.3,10179.91,0
CUST020821,26,Male,Germany,2020-10-20,30.61,9264.39,0
CUST020822,39,Other,Canada,2020-01-06,63.65,17597.72,0
CUST020823,48,Male,France,2022-03-15,55.59,5607.03,1
CUST020824,35,Female,India,2018-10-19,4.27,3591.56,0
CUST020825,24,Other,Brazil,2019-06-07,65.02,3292.7,0
CUST020826,28,Male,USA,2020-10-10,48.15,14009.2,0
CUST020827,22,Other,Germany,2020-03-17,30.82,13415.21,0
CUST020828,55,Female,Canada,2020-04-23,58.11,8834.89,0
CUST020829,67,Female,UK,2019-12-15,89.72,13871.97,0
CUST020830,48,Male,India,2019-03-20,36.06,16104.86,1
CUST020831,32,Other,Germany,2021-10-13,73.81,15854.51,0
CUST020832,27,Female,France,2021-06-06,64.1,7649.48,0
CUST020833,45,Female,India,2019-06-02,34.86,13117.61,0
CUST020834,62,Other,Germany,2020-04-13,13.09,16416.3,0
CUST020835,59,Male,Australia,2019-07-15,37.03,12644.4,0
CUST020836,30,Female,India,2019-07-28,49.91,10434.6,0
CUST020837,58,Male,UK,2021-03-09,73.8,12570.73,0
CUST020838,50,Male,Canada,2023-06-17,25.03,1577.1,0
CUST020839,69,Other,Canada,2021-10-18,84.02,17709.39,0
CUST020840,42,Other,Germany,2021-07-11,16.45,6258.59,0
CUST020841,47,Male,Canada,2021-01-18,28.23,18755.23,0
CUST020842,30,Female,Germany,2020-04-12,20.48,3414.13,1
CUST020843,44,Other,India,2022-09-09,18.18,14624.4,1
CUST020844,60,Other,India,2020-01-07,88.8,7928.01,0
CUST020845,35,Male,Germany,2018-06-18,13.61,11755.87,0
CUST020846,56,Other,Australia,2023-05-16,20.99,1376.61,1
CUST020847,45,Other,Germany,2022-10-19,88.62,17429.74,0
CUST020848,65,Other,UK,2021-06-04,97.59,9532.69,0
CUST020849,35,Other,UK,2023-05-23,29.4,15418.7,0
CUST020850,28,Other,Australia,2022-10-27,18.05,4941.51,0
CUST020851,19,Male,Canada,2020-07-17,25.57,19037.23,0
CUST020852,56,Other,India,2022-08-11,72.98,2760.53,0
CUST020853,23,Other,Germany,2022-11-04,9.28,16872.02,0
CUST020854,57,Other,Germany,2019-09-25,80.23,13452.79,0
CUST020855,70,Other,Germany,2021-03-19,19.61,9657.64,0
CUST020856,34,Female,Canada,2020-07-20,60.27,18649.54,0
CUST020857,50,Female,Brazil,2021-08-10,16.94,10357.39,1
CUST020858,26,Other,UK,2021-03-19,15.78,8932.6,1
CUST020859,54,Female,UK,2018-08-13,20.01,16740.11,0
CUST020860,65,Male,USA,2019-01-19,25.47,8400.38,1
CUST020861,56,Male,Brazil,2018-10-09,40.78,17339.27,1
CUST020862,26,Other,USA,2018-10-08,75.78,1245.75,0
CUST020863,34,Female,Brazil,2019-09-16,6.71,11068.83,1
CUST020864,49,Female,USA,2023-05-26,42.77,5584.13,0
CUST020865,35,Female,UK,2022-03-30,79.26,2659.84,0
CUST020866,61,Male,Canada,2023-03-25,97.41,579.64,0
CUST020867,23,Male,France,2019-07-28,11.82,6295.2,0
CUST020868,57,Other,France,2022-07-04,50.91,4401.11,0
CUST020869,20,Female,Brazil,2019-11-29,73.62,7215.08,0
CUST020870,37,Female,UK,2018-06-14,3.85,17566.67,0
CUST020871,67,Female,France,2020-07-19,94.39,12409.42,0
CUST020872,42,Other,India,2021-03-15,80.65,2510.12,0
CUST020873,19,Other,India,2018-08-19,26.88,6572.11,0
CUST020874,47,Other,India,2021-05-31,96.08,10293.23,0
CUST020875,47,Male,France,2018-11-12,0.74,7665.7,0
CUST020876,30,Male,Canada,2018-07-16,0.78,4832.33,0
CUST020877,34,Female,Canada,2018-01-02,45.47,6535.52,0
CUST020878,70,Female,India,2018-10-08,3.27,2415.08,0
CUST020879,46,Male,USA,2022-11-17,55.09,13942.54,0
CUST020880,18,Female,UK,2022-01-05,40.45,14656.49,0
CUST020881,44,Other,Australia,2019-03-06,16.33,2528.95,0
CUST020882,55,Male,USA,2021-10-22,83.95,6850.35,0
CUST020883,51,Male,Australia,2018-08-03,43.22,18956.87,0
CUST020884,56,Female,Canada,2019-06-16,42.41,169.45,0
CUST020885,25,Male,Brazil,2023-03-30,93.8,380.96,0
CUST020886,63,Other,Germany,2021-05-20,66.23,6525.53,0
CUST020887,66,Female,Australia,2022-12-17,47.04,10990.97,0
CUST020888,47,Male,Australia,2018-04-15,40.85,15509.94,0
CUST020889,63,Female,Brazil,2021-09-02,93.07,1819.6,0
CUST020890,49,Other,Germany,2018-12-08,80.03,2660.56,0
CUST020891,27,Male,Canada,2021-04-25,8.03,19121.05,0
CUST020892,28,Other,Germany,2018-09-23,48.93,3136.81,0
CUST020893,53,Male,India,2018-12-23,57.0,5338.42,0
CUST020894,69,Male,Canada,2021-08-15,46.43,12530.73,0
CUST020895,25,Female,Australia,2023-04-23,86.93,161.32,0
CUST020896,44,Female,India,2018-12-31,21.41,2015.78,0
CUST020897,67,Other,Brazil,2021-07-07,9.71,18920.97,0
CUST020898,52,Other,Australia,2020-11-13,93.61,15011.23,0
CUST020899,59,Other,Germany,2022-12-24,64.31,16974.61,0
CUST020900,53,Other,France,2020-11-26,5.84,2477.77,0
CUST020901,68,Male,Brazil,2023-01-08,31.71,16666.6,1
CUST020902,38,Male,UK,2023-04-11,47.22,10121.14,0
CUST020903,40,Other,USA,2019-05-26,22.93,13002.91,0
CUST020904,41,Other,Brazil,2018-01-31,88.78,6657.33,0
CUST020905,31,Male,Germany,2020-06-10,61.92,6705.78,0
CUST020906,52,Male,UK,2023-02-23,79.27,9551.7,1
CUST020907,28,Female,India,2020-03-05,33.95,8458.97,0
CUST020908,67,Male,UK,2021-11-30,9.12,17335.73,0
CUST020909,63,Other,India,2018-04-14,95.81,9600.54,0
CUST020910,43,Female,USA,2021-09-19,22.13,13326.66,1
CUST020911,42,Other,France,2018-03-15,45.24,5120.77,0
CUST020912,59,Female,Brazil,2019-11-20,3.84,17805.12,1
CUST020913,34,Other,Germany,2021-02-09,79.67,16597.22,0
CUST020914,58,Male,Canada,2022-04-20,43.98,15089.78,0
CUST020915,43,Female,France,2018-01-29,58.12,7558.03,0
CUST020916,63,Male,Germany,2022-03-24,84.27,19975.28,0
CUST020917,45,Male,Germany,2018-08-13,89.93,15546.22,0
CUST020918,48,Other,Brazil,2019-03-01,74.75,13039.95,0
CUST020919,34,Female,USA,2021-04-06,85.36,9912.32,0
CUST020920,34,Other,Australia,2022-07-12,18.17,15384.19,1
CUST020921,26,Female,France,2018-11-09,91.95,6892.91,0
CUST020922,57,Other,Canada,2023-02-27,78.3,5547.08,0
CUST020923,41,Other,Australia,2018-01-24,94.26,13700.87,0
CUST020924,28,Female,Brazil,2023-01-19,56.93,15619.42,0
CUST020925,67,Male,India,2019-12-16,81.32,17858.16,1
CUST020926,60,Male,Brazil,2021-04-27,90.11,1148.55,0
CUST020927,70,Other,Brazil,2018-11-08,12.29,16538.61,0
CUST020928,54,Male,Canada,2018-12-07,94.61,6222.67,1
CUST020929,60,Male,France,2019-01-08,0.86,6521.83,0
CUST020930,52,Male,Canada,2018-03-06,38.29,15244.56,0
CUST020931,64,Male,Australia,2022-03-16,4.76,4331.54,1
CUST020932,43,Other,France,2018-02-05,89.4,3180.93,0
CUST020933,58,Other,Australia,2020-05-20,75.92,7290.08,0
CUST020934,69,Female,UK,2022-07-21,66.27,1569.55,0
CUST020935,47,Male,Australia,2021-09-07,28.66,8553.32,0
CUST020936,25,Male,Germany,2018-08-14,85.72,11313.57,0
CUST020937,61,Male,India,2021-08-26,4.52,16057.14,1
CUST020938,44,Male,Australia,2020-05-18,5.45,18693.89,0
CUST020939,29,Other,UK,2019-03-11,21.17,9809.73,0
CUST020940,42,Other,Canada,2022-02-13,7.23,11278.08,1
CUST020941,43,Female,Australia,2022-06-30,49.72,8263.95,0
CUST020942,24,Male,India,2022-05-01,3.56,17590.83,1
CUST020943,49,Other,India,2020-01-19,80.26,12697.3,0
CUST020944,62,Other,Canada,2018-08-05,57.22,13929.43,1
CUST020945,20,Female,UK,2022-03-13,14.4,18659.62,1
CUST020946,48,Female,UK,2022-09-05,28.47,13164.16,0
CUST020947,24,Female,Canada,2018-04-29,60.68,12768.62,0
CUST020948,51,Male,Germany,2018-03-29,87.9,5988.63,0
CUST020949,61,Other,Germany,2018-08-17,74.89,12007.98,0
CUST020950,43,Female,Brazil,2023-01-27,7.61,8341.68,1
CUST020951,41,Male,India,2022-03-26,83.8,6375.41,0
CUST020952,29,Female,France,2022-08-24,48.23,9823.91,0
CUST020953,58,Male,Germany,2019-02-27,61.8,17691.96,0
CUST020954,30,Male,Canada,2021-03-08,17.35,10141.88,0
CUST020955,39,Male,UK,2022-07-03,42.43,5988.81,1
CUST020956,51,Other,France,2018-03-01,91.96,262.6,0
CUST020957,67,Male,France,2018-09-22,12.21,14693.55,1
CUST020958,67,Male,USA,2019-07-21,26.34,14491.27,0
CUST020959,46,Other,UK,2018-10-18,83.23,5166.86,0
CUST020960,29,Female,Germany,2019-03-29,19.19,2991.48,1
CUST020961,68,Female,India,2021-01-03,20.01,5416.99,0
CUST020962,29,Female,Germany,2020-10-20,86.87,15423.09,0
CUST020963,23,Female,Australia,2022-05-29,0.18,17494.97,0
CUST020964,23,Other,Germany,2021-09-03,7.88,13139.79,0
CUST020965,29,Female,Canada,2018-06-05,15.15,1339.29,0
CUST020966,46,Male,Australia,2018-08-22,75.98,9397.34,0
CUST020967,66,Male,France,2023-02-11,59.91,8564.53,1
CUST020968,19,Female,India,2021-04-27,6.72,14818.4,1
CUST020969,33,Female,India,2018-11-14,82.04,924.27,0
CUST020970,69,Female,Germany,2021-08-23,37.57,11190.6,0
CUST020971,41,Male,UK,2021-05-14,60.52,11605.24,0
CUST020972,18,Female,Australia,2019-01-18,69.29,19339.64,0
CUST020973,49,Female,Australia,2022-10-10,39.06,11176.81,0
CUST020974,51,Male,Brazil,2019-06-22,69.91,11889.23,0
CUST020975,27,Male,India,2019-08-11,38.68,12519.18,0
CUST020976,54,Male,UK,2019-02-25,65.01,11740.87,0
CUST020977,29,Male,USA,2020-08-10,20.51,10169.03,0
CUST020978,57,Male,Germany,2018-03-30,88.44,17385.18,0
CUST020979,49,Other,Germany,2019-04-12,75.08,13974.19,1
CUST020980,43,Female,India,2019-11-07,15.33,9243.35,1
CUST020981,20,Female,France,2020-11-17,11.1,16363.96,1
CUST020982,44,Other,Brazil,2020-01-03,29.1,15360.63,1
CUST020983,41,Male,Canada,2022-03-11,81.46,17860.67,0
CUST020984,41,Female,Australia,2019-05-15,75.38,11338.11,1
CUST020985,45,Female,UK,2022-03-31,59.82,6479.59,0
CUST020986,35,Other,Australia,2022-03-12,17.7,2699.66,1
CUST020987,64,Female,USA,2022-05-29,18.2,18685.64,1
CUST020988,54,Other,Germany,2019-06-06,16.44,14502.38,0
CUST020989,20,Other,India,2018-05-18,18.46,19508.27,0
CUST020990,51,Female,USA,2018-05-08,36.66,8301.51,1
CUST020991,60,Other,France,2018-05-16,40.45,16347.54,0
CUST020992,30,Other,Australia,2020-07-27,21.83,16637.39,0
CUST020993,65,Female,USA,2022-09-23,65.71,4483.58,0
CUST020994,60,Male,Australia,2018-08-30,6.54,15522.35,0
CUST020995,20,Female,India,2021-06-07,21.9,17792.43,1
CUST020996,25,Female,France,2022-11-07,12.98,12365.65,1
CUST020997,19,Female,USA,2020-05-01,69.22,13188.28,0
CUST020998,36,Female,UK,2018-09-23,31.6,17522.92,0
CUST020999,23,Other,Canada,2020-09-14,76.98,10253.11,0
CUST021000,69,Female,Germany,2023-04-30,60.33,11370.79,0
CUST021001,65,Male,Australia,2019-04-29,94.67,17938.62,0
